# y+ ()             
# Time              	patch               	min                 	max                 	average             
359                 	top	1.178998016924e+00	2.455782842449e+00	1.220471887859e+00
360                 	top	1.178998012412e+00	2.455782834653e+00	1.220471900391e+00
361                 	top	1.178998016249e+00	2.455782841921e+00	1.220471893400e+00
362                 	top	1.178998011889e+00	2.455782834881e+00	1.220471899304e+00
363                 	top	1.178998016250e+00	2.455782842535e+00	1.220471885681e+00
364                 	top	1.178998011120e+00	2.455782835194e+00	1.220471894217e+00
365                 	top	1.178998015900e+00	2.455782842640e+00	1.220471889846e+00
366                 	top	1.178998011989e+00	2.455782834936e+00	1.220471897972e+00
367                 	top	1.178998016848e+00	2.455782842089e+00	1.220471890376e+00
368                 	top	1.178998012697e+00	2.455782834526e+00	1.220471898309e+00
369                 	top	1.178998018521e+00	2.455782841895e+00	1.220471890702e+00
370                 	top	1.178998014869e+00	2.455782834606e+00	1.220471898611e+00
371                 	top	1.178998019294e+00	2.455782842069e+00	1.220471890966e+00
372                 	top	1.178998013848e+00	2.455782834744e+00	1.220471898846e+00
373                 	top	1.178998017780e+00	2.455782842178e+00	1.220471891192e+00
374                 	top	1.178998012547e+00	2.455782834756e+00	1.220471899080e+00
375                 	top	1.178998016616e+00	2.455782842178e+00	1.220471891436e+00
376                 	top	1.178998011733e+00	2.455782834665e+00	1.220471899400e+00
377                 	top	1.178998016385e+00	2.455782842704e+00	1.220471890154e+00
378                 	top	1.178998012341e+00	2.455782834704e+00	1.220471893263e+00
379                 	top	1.178998016307e+00	2.455782842063e+00	1.220471886664e+00
380                 	top	1.178998011801e+00	2.455782834600e+00	1.220471899034e+00
381                 	top	1.178998016200e+00	2.455782842227e+00	1.220471891661e+00
382                 	top	1.178998011874e+00	2.455782835329e+00	1.220471899598e+00
383                 	top	1.178998016169e+00	2.455782842199e+00	1.220471891969e+00
