# y+ ()         
# Time          	patch           	min             	max             	average         
300             	bottom	1.47703480e+01	9.28438048e+01	7.42197352e+01
301             	bottom	1.47720639e+01	9.28439317e+01	7.42207179e+01
302             	bottom	1.47737699e+01	9.28440577e+01	7.42216679e+01
303             	bottom	1.47754661e+01	9.28441829e+01	7.42225864e+01
304             	bottom	1.47771526e+01	9.28443071e+01	7.42234748e+01
305             	bottom	1.47788294e+01	9.28444304e+01	7.42243341e+01
306             	bottom	1.47804968e+01	9.28445529e+01	7.42251655e+01
307             	bottom	1.47821547e+01	9.28446745e+01	7.42259703e+01
308             	bottom	1.47838032e+01	9.28447953e+01	7.42267494e+01
309             	bottom	1.47854425e+01	9.28449153e+01	7.42275040e+01
310             	bottom	1.47870726e+01	9.28450344e+01	7.42282351e+01
311             	bottom	1.47886935e+01	9.28451526e+01	7.42289438e+01
312             	bottom	1.47903054e+01	9.28452701e+01	7.42296310e+01
313             	bottom	1.47919084e+01	9.28453868e+01	7.42302978e+01
314             	bottom	1.47935025e+01	9.28455027e+01	7.42309451e+01
315             	bottom	1.47950878e+01	9.28456177e+01	7.42315738e+01
316             	bottom	1.47966644e+01	9.28457320e+01	7.42321848e+01
317             	bottom	1.47982323e+01	9.28458456e+01	7.42327788e+01
318             	bottom	1.47997916e+01	9.28459583e+01	7.42333568e+01
319             	bottom	1.48013425e+01	9.28460703e+01	7.42339194e+01
320             	bottom	1.48028849e+01	9.28461816e+01	7.42344674e+01
321             	bottom	1.48044190e+01	9.28462921e+01	7.42350014e+01
322             	bottom	1.48059449e+01	9.28464018e+01	7.42355222e+01
323             	bottom	1.48074625e+01	9.28465109e+01	7.42360304e+01
324             	bottom	1.48089719e+01	9.28466192e+01	7.42365265e+01
325             	bottom	1.48104733e+01	9.28467268e+01	7.42370113e+01
326             	bottom	1.48119667e+01	9.28468336e+01	7.42374850e+01
327             	bottom	1.48134522e+01	9.28469398e+01	7.42379484e+01
328             	bottom	1.48149298e+01	9.28470453e+01	7.42384018e+01
329             	bottom	1.48163996e+01	9.28471501e+01	7.42388459e+01
330             	bottom	1.48178617e+01	9.28472542e+01	7.42392810e+01
331             	bottom	1.48193162e+01	9.28473576e+01	7.42397076e+01
332             	bottom	1.48207630e+01	9.28474604e+01	7.42401261e+01
333             	bottom	1.48222023e+01	9.28475625e+01	7.42405370e+01
334             	bottom	1.48236341e+01	9.28476640e+01	7.42409405e+01
335             	bottom	1.48250585e+01	9.28477648e+01	7.42413371e+01
336             	bottom	1.48264755e+01	9.28478650e+01	7.42417270e+01
337             	bottom	1.48278852e+01	9.28479646e+01	7.42421107e+01
338             	bottom	1.48292876e+01	9.28480635e+01	7.42424883e+01
339             	bottom	1.48306829e+01	9.28481618e+01	7.42428602e+01
340             	bottom	1.48320711e+01	9.28482596e+01	7.42432265e+01
341             	bottom	1.48334523e+01	9.28483567e+01	7.42435875e+01
342             	bottom	1.48348262e+01	9.28484532e+01	7.42439433e+01
343             	bottom	1.48361928e+01	9.28485492e+01	7.42442942e+01
344             	bottom	1.48375523e+01	9.28486445e+01	7.42446405e+01
345             	bottom	1.48389049e+01	9.28487393e+01	7.42449825e+01
346             	bottom	1.48402508e+01	9.28488335e+01	7.42453203e+01
347             	bottom	1.48415900e+01	9.28489272e+01	7.42456543e+01
348             	bottom	1.48429227e+01	9.28490203e+01	7.42459846e+01
349             	bottom	1.48442488e+01	9.28491128e+01	7.42463115e+01
350             	bottom	1.48455684e+01	9.28492048e+01	7.42466352e+01
351             	bottom	1.48468816e+01	9.28492963e+01	7.42469557e+01
352             	bottom	1.48481883e+01	9.28493872e+01	7.42472732e+01
353             	bottom	1.48494886e+01	9.28494776e+01	7.42475878e+01
354             	bottom	1.48507825e+01	9.28495675e+01	7.42478996e+01
355             	bottom	1.48520701e+01	9.28496569e+01	7.42482087e+01
356             	bottom	1.48533514e+01	9.28497457e+01	7.42485153e+01
357             	bottom	1.48546265e+01	9.28498340e+01	7.42488195e+01
358             	bottom	1.48558954e+01	9.28499219e+01	7.42491212e+01
359             	bottom	1.48571582e+01	9.28500092e+01	7.42494207e+01
360             	bottom	1.48584149e+01	9.28500961e+01	7.42497180e+01
361             	bottom	1.48596656e+01	9.28501825e+01	7.42500132e+01
362             	bottom	1.48609103e+01	9.28502684e+01	7.42503063e+01
363             	bottom	1.48621491e+01	9.28503538e+01	7.42505974e+01
364             	bottom	1.48633819e+01	9.28504387e+01	7.42508866e+01
365             	bottom	1.48646090e+01	9.28505232e+01	7.42511739e+01
366             	bottom	1.48658302e+01	9.28506072e+01	7.42514594e+01
367             	bottom	1.48670457e+01	9.28506908e+01	7.42517432e+01
368             	bottom	1.48682554e+01	9.28507738e+01	7.42520252e+01
369             	bottom	1.48694595e+01	9.28508565e+01	7.42523055e+01
370             	bottom	1.48706580e+01	9.28509386e+01	7.42525842e+01
371             	bottom	1.48718508e+01	9.28510204e+01	7.42528613e+01
372             	bottom	1.48730382e+01	9.28511016e+01	7.42531369e+01
373             	bottom	1.48742200e+01	9.28511824e+01	7.42534109e+01
374             	bottom	1.48753963e+01	9.28512628e+01	7.42536834e+01
375             	bottom	1.48765672e+01	9.28513428e+01	7.42539544e+01
376             	bottom	1.48777328e+01	9.28514223e+01	7.42542240e+01
377             	bottom	1.48788929e+01	9.28515013e+01	7.42544921e+01
378             	bottom	1.48800478e+01	9.28515800e+01	7.42547589e+01
379             	bottom	1.48811975e+01	9.28516582e+01	7.42550243e+01
380             	bottom	1.48823419e+01	9.28517360e+01	7.42552883e+01
381             	bottom	1.48834811e+01	9.28518134e+01	7.42555510e+01
382             	bottom	1.48846153e+01	9.28518904e+01	7.42558124e+01
383             	bottom	1.48857443e+01	9.28519670e+01	7.42560725e+01
384             	bottom	1.48868682e+01	9.28520432e+01	7.42563313e+01
385             	bottom	1.48879872e+01	9.28521190e+01	7.42565888e+01
386             	bottom	1.48891011e+01	9.28521944e+01	7.42568451e+01
387             	bottom	1.48902101e+01	9.28522694e+01	7.42571001e+01
388             	bottom	1.48913141e+01	9.28523440e+01	7.42573539e+01
389             	bottom	1.48924133e+01	9.28524182e+01	7.42576065e+01
390             	bottom	1.48935075e+01	9.28524921e+01	7.42578579e+01
391             	bottom	1.48945970e+01	9.28525656e+01	7.42581082e+01
392             	bottom	1.48956816e+01	9.28526387e+01	7.42583572e+01
393             	bottom	1.48967615e+01	9.28527114e+01	7.42586051e+01
394             	bottom	1.48978366e+01	9.28527838e+01	7.42588518e+01
395             	bottom	1.48989070e+01	9.28528558e+01	7.42590974e+01
396             	bottom	1.48999727e+01	9.28529274e+01	7.42593419e+01
397             	bottom	1.49010338e+01	9.28529987e+01	7.42595852e+01
398             	bottom	1.49020903e+01	9.28530696e+01	7.42598274e+01
399             	bottom	1.49031422e+01	9.28531402e+01	7.42600685e+01
400             	bottom	1.49041896e+01	9.28532104e+01	7.42603085e+01
401             	bottom	1.49052325e+01	9.28532802e+01	7.42605474e+01
402             	bottom	1.49062708e+01	9.28533498e+01	7.42607852e+01
403             	bottom	1.49073048e+01	9.28534189e+01	7.42610220e+01
404             	bottom	1.49083343e+01	9.28534878e+01	7.42612577e+01
405             	bottom	1.49093594e+01	9.28535563e+01	7.42614923e+01
406             	bottom	1.49103802e+01	9.28536245e+01	7.42617258e+01
